,Date,TCP,IPv4,IPv6,HOPOPT,ESP,RSVP,GRE,AH,ICMP,PNNI,UDP,IGMP,SKIP,MTP,XNS-IDP,unknown,ENCAP,EMCON,Compaq-Peer,ETHERIP,SCPS,IFMP,A/N,SCC-SP,SWIPE (deprecated),FC,AX.25,IPTM,VISA,BNA,HIP,MICP (deprecated),MERIT-INP,DCN-MEAS,MFE-NSP,IPComp,GMTP,OSPFIGP,ISO-TP4,STP,PRM,RDP,VMTP,DCCP,I-NLSP,Sprite-RPC,NARP,DSR,CRTP,MUX,XTP,IRTP,ST,IPCV,NSFNET-IGP,WSN,UDPLite,IPLT,IGP,SNP,VRRP,MPLS-in-IP,TLSP,EGP,TRUNK-2,SSCOPMCE,ISIS over IPv4,TP++,EIGRP,IDRP,BR-SAT-MON,TTP,SECURE-VMTP,SPS,DDP,QNX,ARGUS (deprecated),SCTP,LEAF-1,BBN-RCC-MON,IPv6-Route,Shim6,TCF,RSVP-E2E-IGNORE,IPPC,CPHB,manet,SDRP,IPIP,VINES,LARP,LEAF-2,IDPR,PIM,ARIS
66,2012-10-18,90.4338751441,0.0,0.000127726256115,0.0,0.492682745253,0.0,0.114387985655,0.0,0.258371969512,0.000291945728262,8.56456854192,0.0,0.0,0.0,0.0,0.0349787475674,0.0286167635724,0.0,0.0720984304754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,2012-11-15,95.2341703015,0.0,0.000154096424081,0.0,0.262422626573,0.0,0.572794326499,0.000103925495311,0.0710205333127,0.000118260046388,3.84373103136,0.0,0.0,0.0,0.0,0.0122130375179,0.0018348225379,0.0,0.0014370387455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,2012-12-20,91.1273906198,0.0,3.42961338966e-05,0.0,0.0359766444575,0.0,0.130231773896,0.0,0.085472201331,0.000673451356515,8.60410183009,0.0,0.0,0.0,0.0,0.01267398039,0.00289022873838,0.0,0.000548738142346,6.23566070847e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,2013-01-17,88.4467851289,0.0,0.00297685627934,0.0,0.104908931074,0.0,0.0974459939744,0.0,0.164446056661,0.000142603893621,11.1428959345,0.0,0.0,0.0,0.0,0.0186038662886,0.0190316779695,0.0,0.00275700861001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.94182890088e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,2013-02-21,89.5302165522,0.0,0.000188594624812,0.0,0.0828611439071,0.0,0.089729131494,7.85810936718e-05,0.220624278593,3.66711770468e-05,10.0077632882,0.0,0.0,0.0,0.0,0.0193728589599,0.0394477090232,0.0,0.00941925376145,0.0,0.0,0.0,0.0,0.000261936978906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,2013-03-21,94.6561635474,0.0,6.166675599e-05,0.0,0.0191475277349,0.0,0.0363777799654,0.0,0.0607753910625,0.000384015707756,5.20667276906,0.0,0.0,2.80303436318e-06,0.0,0.0181412383985,0.00186401785152,0.0,0.000210227577239,0.0,5.60606872637e-06,2.80303436318e-06,0.0,0.0,2.80303436318e-06,0.0,2.80303436318e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.80303436318e-06,0.0,0.0,0.0,2.80303436318e-06,2.80303436318e-06,0.0,0.0,0.0,2.80303436318e-06,5.60606872637e-06,0.0,2.80303436318e-06,0.0,0.0,0.0,0.0,0.0,2.80303436318e-06,0.0,5.60606872637e-06,0.0,2.80303436318e-06,0.0,5.60606872637e-06,2.80303436318e-06,0.0,0.0,2.80303436318e-06,2.80303436318e-06,2.80303436318e-06,2.80303436318e-06,2.80303436318e-06,5.60606872637e-06,2.80303436318e-06,5.60606872637e-06,5.60606872637e-06,2.80303436318e-06,2.80303436318e-06,2.80303436318e-06,2.80303436318e-06,2.80303436318e-06,5.60606872637e-06,2.80303436318e-06,2.80303436318e-06,2.80303436318e-06,5.60606872637e-06,2.80303436318e-06,8.40910308955e-06,2.80303436318e-06,5.60606872637e-06,5.60606872637e-06,2.80303436318e-06,2.52273092686e-05,2.80303436318e-06,2.80303436318e-06,2.80303436318e-06,5.60606872637e-06,5.60606872637e-06,5.60606872637e-06,0.0,0.0
72,2013-04-25,88.2703403899,0.0,6.96989504848e-05,0.0,0.646434532763,0.0,0.0957082755074,1.16164917475e-05,0.134577056894,0.00209677676042,10.8027623088,0.0,0.0,0.0,0.0,0.025440116927,0.0188187166309,0.0,0.00346171454075,0.0,1.74247376212e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018586386796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74247376212e-05,5.80824587374e-05
34,2013-05-29,87.8527488188,0.0,0.000506556678774,0.0,0.106134636305,0.0,0.0423598845873,0.00201154391281,0.118218582584,0.0,11.8567666208,0.0,0.0,0.0,0.0,0.00993291574465,0.0101531577789,0.0,0.00116728278152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,2013-06-20,90.5349464984,0.0,0.000299163733007,0.0,0.0616486008878,0.0,0.0622469283538,0.00157234892231,0.128334284164,0.0,9.19500605285,0.0,0.0,0.0,0.0,0.00825831049021,0.00720775877663,0.0,0.000480053432034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,2013-07-18,89.0342035123,0.0,0.0879093241616,0.0,0.0547795033745,0.0,0.0282856006219,0.0,0.255665332073,0.000729950983791,10.505429674,0.0,0.0,0.0,0.0,0.011836818794,0.0201897806199,0.0,0.000970503012541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,2013-08-15,84.3980231275,0.0,0.0174686189887,0.0,0.21436613646,0.0,0.156777636391,0.0,0.265656061992,0.0,14.881857734,0.0,0.0,0.0,0.0,0.0274905416763,0.0378987483219,0.0,0.000461394727589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,2013-09-19,86.4132410027,0.0,0.126181385552,0.0,0.0734003113941,0.0,0.015355356525,0.00513109813467,0.575527108891,0.0,12.7517462806,0.0,0.0,0.0,0.0,0.0200406845814,0.0183998713147,0.0,0.000976900384235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,2013-10-24,78.4464831002,0.0,0.000675577501272,0.0,0.0569443296724,0.0,0.0212953777575,0.0,0.333167408888,0.0,21.1207752418,0.0,0.0,0.0,0.0,0.0115141904565,0.0087531345817,0.0,0.000391639131172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,2013-11-21,87.2422527128,0.0,0.0,0.0,0.157392012103,0.0,0.0564233937911,0.0,0.232715153058,0.00242411617769,12.2909878967,0.0,0.0,0.0,0.0,0.0151883417064,0.00230708987946,0.0,0.000309283788188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2013-12-19,86.6296591843,0.0,2.69040971173e-05,0.0,0.0721029802745,0.0,0.0668925534661,0.00356030885186,0.563022040374,5.38081942347e-05,12.6345855038,0.0,0.0,0.0,0.0,0.0186714433994,0.0106988626203,0.0,0.000493241780484,0.000233168841684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,2014-03-20,77.7435088183,0.0,1.37304678945e-05,0.0,0.122468908385,0.0,0.0339142556995,0.0,0.291971534543,0.0,21.7776891705,0.0,0.0,0.0,0.0,0.0193324987955,0.0102978509209,0.0,0.00080323237183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,2014-06-19,88.4561844082,0.0,0.00013676078658,0.0,0.680795195594,0.0,0.19850828172,0.0,0.374579246893,0.0,10.266546773,0.0,0.0,0.0,0.0,0.0127016580536,0.00903475946342,0.0,0.00148727355405,2.56426474837e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,2014-09-18,90.6064682679,0.0,8.31089253833e-05,0.0,0.020378308504,0.000964063534446,0.0375403015956,0.0,0.196174462921,8.31089253833e-06,8.8856489336,0.0,0.0,0.0,0.0,0.0113568346536,0.143217455667,0.0,0.00161646859871,0.0965434831715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,2014-12-18,89.4545608895,0.0,0.000140274875372,0.0,0.196145838696,0.0,0.00816711496612,0.0,0.254666438555,0.0,9.97901955447,0.0,0.0,0.0,0.0,0.0162095411541,0.0282731804361,0.0,0.062817167338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,2015-02-19,85.8909690835,0.0,0.000331610917032,0.0,0.477795020155,0.0,0.115563276181,0.0,0.260771316982,6.25680975532e-06,13.1290643454,0.0,0.0,0.0,0.0,0.018538927305,0.041808002785,0.0,0.0649144012114,0.000237758770702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,2015-05-21,89.4403824766,0.0,6.95310927402e-06,0.0,0.0491793418952,0.0,0.0736195209933,0.0,0.11215365259,1.3906218548e-05,10.2831897111,0.0,0.0,0.0,0.0,0.0255248641449,0.012891064594,0.0,0.00175913664633,0.000305936808057,0.000973435298363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,2015-09-17,85.0596574776,0.0,4.00253680783e-05,0.0,0.0944932231382,0.0,0.00468963895984,0.0,0.144731730971,0.0171842246949,9.88717982791,0.0,0.0,0.0,0.0,0.0232880933269,4.2459444129,0.0,0.522451129526,0.000126746998915,0.0,0.000213468629751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
